type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,80.0,5630.81,2025-03-04T15:33:59+05:30,2025-03-04,349f18e4-cd8c-48f3-b550-f2121e8aba84,UPI/40300/,Bills
DEBIT,UPI,7.0,5623.81,2025-09-04T10:27:11+05:30,2025-09-04,3de88f18-de2e-4291-91ff-e7074f11180e,UPI/BHARATPE,Subscriptions
DEBIT,UPI,500.0,5123.81,2025-06-21T06:15:38+05:30,2025-06-21,f0b28162-2bce-4103-b00d-aa1b80fd80c3,UPI/40308,Subscriptions
CREDIT,OTHERS,207.0,5330.81,2025-08-09T07:37:53+05:30,2025-08-09,f158a569-b980-4e45-a944-31b42a31d557,NEFT,Bonus
DEBIT,UPI,5000.0,330.81,2025-09-17T11:46:26+05:30,2025-09-17,73617a32-1890-46c5-bb78-b8a858d966fd,UPI/43972,Rent
CREDIT,UPI,100.0,430.81,2025-04-03T07:14:32+05:30,2025-04-03,7c8fce48-1a00-461b-b6e3-af37130eee0c,UPI/43970/,Transfer In
DEBIT,UPI,100.0,330.81,2025-10-11T14:10:38+05:30,2025-10-11,809adb3c-d3ef-4b7a-b146-2802f3f35753,UPI/43975,Subscriptions
CREDIT,OTHERS,900.0,1230.81,2025-03-04T19:46:52+05:30,2025-03-04,08a34f7b-850e-457e-a038-0b000f4d6847,NEFT,Cashback
DEBIT,UPI,19.0,1211.81,2025-11-02T05:15:55+05:30,2025-11-02,4f8b69e5-2851-4253-8a0f-ecff15cc9e25,UPI/EURONETGPAY,Bills
CREDIT,OTHERS,58.0,1269.81,2025-12-02T08:02:10+05:30,2025-12-02,cae6321d-8ab5-49f2-b02d-843cd3714362,5188810000,Refund
CREDIT,UPI,200.0,1469.81,2025-01-24T01:51:13+05:30,2025-01-24,ce72ebe9-c56f-40b3-a370-c94123047f03,UPI/40344/,Transfer In
DEBIT,UPI,400.0,1069.81,2025-05-11T16:54:58+05:30,2025-05-11,cda774a4-0998-4448-b64b-d38c751b6046,UPI/BHARATPE,Bills
DEBIT,UPI,50.0,1019.81,2025-11-14T14:53:15+05:30,2025-11-14,bf600bd4-ff26-4656-8075-1330fc2bfeab,UPI/BHARATPE6,Subscriptions
DEBIT,UPI,120.0,899.81,2025-04-07T00:30:48+05:30,2025-04-07,dffb7b0b-809d-4693-b9d3-39cb325ab763,UPI/40340/,Subscriptions
CREDIT,OTHERS,800.0,1699.81,2025-04-15T05:19:12+05:30,2025-04-15,77909c14-8e91-4e22-8eb5-22d1a9c9fd70,NEFT,Salary
DEBIT,UPI,120.0,1579.81,2025-03-31T00:35:33+05:30,2025-03-31,328ac14b-ef6c-458b-b092-dd9824a77f94,UPI/40353,Groceries
DEBIT,UPI,50.0,1529.81,2025-09-30T00:40:43+05:30,2025-09-30,88d1bfe6-2c26-4dd2-b0e7-cd5fb5c5ccae,UPI/44024/,Subscriptions
DEBIT,UPI,500.0,1029.81,2025-01-13T12:50:57+05:30,2025-01-13,e7959102-13e1-47f3-a99f-347df1210bad,UPI/44022/U,Rent
DEBIT,UPI,150.0,879.81,2025-09-12T22:56:04+05:30,2025-09-12,467a3d65-2ad0-4f2c-b016-25c1663e8fb7,UPI/BHARATPE,Shopping
DEBIT,UPI,10.0,869.81,2025-04-20T14:58:13+05:30,2025-04-20,1575967c-306e-4a3e-bc03-1a9be7cbdf23,UPI/40379,Fuel
DEBIT,UPI,200.0,669.81,2025-09-19T15:27:38+05:30,2025-09-19,7b9eb3f7-923f-459a-a9d7-af5ee039bd7e,UPI/44049,Shopping
DEBIT,UPI,10.0,659.81,2025-02-12T16:26:34+05:30,2025-02-12,ae8b77c8-30cb-4342-ad58-cc2f00e44242,UPI/4404,Rent
CREDIT,OTHERS,2600.0,3259.81,2025-01-31T07:40:57+05:30,2025-01-31,61b9360f-31da-4c9d-97ae-5ea710d1891b,NEFT,Salary
DEBIT,UPI,50.0,3209.81,2025-06-26T11:27:40+05:30,2025-06-26,8ebd0800-7e9e-4590-832d-153baecaada8,UPI/40397,Entertainment
DEBIT,UPI,120.0,3089.81,2025-10-08T19:55:47+05:30,2025-10-08,2b43e999-36ab-4f34-916c-9d86d25799cc,UPI/PAYTM,Travel
DEBIT,UPI,240.0,2849.81,2025-02-13T06:09:08+05:30,2025-02-13,7ce9315c-ed05-4556-b612-d0e08e5cb385,UPI/40391,Groceries
DEBIT,UPI,100.0,2749.81,2025-10-05T16:37:23+05:30,2025-10-05,95b1eec3-0171-4116-b682-4059d2a7bc24,UPI/PAYTM,Healthcare
CREDIT,OTHERS,750.0,3499.81,2025-09-13T04:36:00+05:30,2025-09-13,0a69922e-7224-4efd-9a72-3dcbd3aec1e3,NEFT,Bonus
DEBIT,UPI,500.0,2999.81,2025-12-09T11:59:02+05:30,2025-12-09,47c6ee84-d148-4fd1-805a-888e13d4634e,UPI/40411,Entertainment
DEBIT,UPI,15.0,2984.81,2025-12-14T19:15:53+05:30,2025-12-14,d8feb565-b6d2-4762-92b6-56f8bd03bd31,Gpay BILL Payment,Shopping
DEBIT,UPI,30.0,2954.81,2025-01-02T04:32:22+05:30,2025-01-02,37a15083-777f-4d71-a2da-bc6572399071,UPI/40423,Travel
CREDIT,UPI,200.0,3154.81,2025-05-22T14:02:32+05:30,2025-05-22,3e7727fd-f4f5-4979-ba30-1fb191e78ea0,UPI/40426/,Transfer In
CREDIT,OTHERS,590.0,3744.81,2025-03-09T03:43:54+05:30,2025-03-09,68b32c0e-caf8-4f3d-9f43-9a98020a9370,NEFT,Income
CREDIT,UPI,10000.0,13744.81,2025-07-01T09:19:48+05:30,2025-07-01,4e097305-2394-4ddb-9194-b5ba2c4f1f3c,UPI/4409,Income
DEBIT,UPI,500.0,13244.81,2025-10-17T22:04:45+05:30,2025-10-17,155249a3-f94d-4d7d-a50c-a15707c31c56,UPI/40437,Education
DEBIT,ATM,10000.0,3244.81,2025-10-15T21:55:49+05:30,2025-10-15,6984b44d-3a50-409f-a3ca-1194f0d8f98e,ATM,Rent
DEBIT,UPI,300.0,2944.81,2025-09-27T04:48:35+05:30,2025-09-27,3059a741-a85a-4cc2-a0f4-11780aafa0f6,UPI/40448,Rent
DEBIT,UPI,40.0,2904.81,2025-04-07T02:02:10+05:30,2025-04-07,9e7a4dfb-6f70-4c0e-8d53-5c2aa1492cf7,UPI/44103/,Bills
DEBIT,UPI,30.0,2874.81,2025-06-02T23:24:42+05:30,2025-06-02,363c26a7-ebd0-4c0c-a36a-b6bed63cf0e3,UPI/4410,Groceries
CREDIT,OTHERS,50.0,2924.81,2025-04-04T21:43:45+05:30,2025-04-04,50e265b9-2f5e-4163-bdd0-d55a48a0a727,NEFT,Bonus
DEBIT,UPI,1.0,2923.81,2025-04-22T10:36:02+05:30,2025-04-22,760b87fd-0dfb-4eaf-a588-28a70a0fbb24,UPI/40453/,Bills
DEBIT,UPI,2544.0,379.81,2025-07-02T15:09:01+05:30,2025-07-02,97e01898-2b72-4fcc-9336-13bee9d494ac,UPI/44115/,Education
DEBIT,UPI,100.0,279.81,2025-06-26T02:53:25+05:30,2025-06-26,fc6dd8a6-6a87-4085-8758-da5587ccfe6c,UPI/44112/,Subscriptions
DEBIT,UPI,60.0,219.81,2025-07-09T05:32:44+05:30,2025-07-09,547f17dc-2d2c-4ccc-b95d-614ed96c2542,UPI/44112,Bills
CREDIT,UPI,4.0,223.81,2025-11-17T15:13:34+05:30,2025-11-17,b521bda5-63fd-4820-a488-87dcce7d18eb,UPI/40465//U,Refund
CREDIT,UPI,3000.0,3223.81,2025-01-24T12:25:00+05:30,2025-01-24,39510c4f-f246-4921-a15e-d22d663c1f50,UPI/4412,Salary
DEBIT,UPI,40.0,3183.81,2025-11-02T23:52:04+05:30,2025-11-02,716027fa-f0f3-44d8-bb92-55d7762cd9fb,UPI/40472,Shopping
DEBIT,UPI,15.0,3168.81,2025-06-05T12:37:58+05:30,2025-06-05,cce59018-2488-43ca-aa86-d9ff212dd00e,UPI/EURONETGPAY,Shopping
DEBIT,UPI,180.0,2988.81,2025-11-12T18:01:56+05:30,2025-11-12,404ebe38-19f4-46fb-b243-1d5c19991d80,UPI/44134,Fuel
DEBIT,UPI,240.9,2747.91,2025-02-26T01:52:36+05:30,2025-02-26,c13cf27a-9082-4ed9-bc55-2aa2cd004082,Gpay BILL Payment,Groceries
DEBIT,UPI,2500.0,247.91,2025-01-03T20:57:32+05:30,2025-01-03,268af40a-ed4a-4149-bef1-f970b138f39f,UPI/40484/,Healthcare
CREDIT,OTHERS,440.0,687.91,2025-02-06T15:42:27+05:30,2025-02-06,4561ad20-4ca2-4a37-b71a-dbce319c18a6,NEFT,Income
DEBIT,UPI,80.0,607.91,2025-04-25T22:10:27+05:30,2025-04-25,d61c1b73-4e1e-4a4b-b099-4c8327dec7e8,UPI/44160,Healthcare
CREDIT,UPI,40.0,647.91,2025-07-01T14:54:50+05:30,2025-07-01,077bbc95-956c-4f2d-82cf-cacf04660222,UPI/40501/,Income
DEBIT,UPI,40.0,607.91,2025-05-06T09:10:49+05:30,2025-05-06,d758358b-e740-40d6-a65f-0b6d82a23718,UPI/40501/,Shopping
DEBIT,UPI,10.0,597.91,2025-03-30T19:55:57+05:30,2025-03-30,2b1ef787-d245-498e-9a80-5deef7e5fbf3,UPI/BHARATPE,Subscriptions
CREDIT,UPI,100.0,697.91,2025-12-09T22:30:59+05:30,2025-12-09,a2ea20f3-98cc-4fdd-bdc5-482c09a70a28,UPI/4417,Transfer In
DEBIT,UPI,290.0,407.91,2025-01-20T07:03:08+05:30,2025-01-20,e402d2ed-3f56-4017-b072-e15dbe3ff156,UPI/PAYTM,Food
DEBIT,UPI,130.0,277.91,2025-04-18T09:14:16+05:30,2025-04-18,562e1a89-513e-4a1c-b585-9ca61edec1b0,UPI/GPAY,Fuel
CREDIT,OTHERS,3600.0,3877.91,2025-06-09T15:36:59+05:30,2025-06-09,e976a032-cc2a-4722-aa49-3899c4aadbfd,NEFT,Transfer In
DEBIT,UPI,40.0,3837.91,2025-11-04T04:33:22+05:30,2025-11-04,f4393fd4-814a-4c06-b9f3-cb0a6b555638,UPI/44194,Healthcare
DEBIT,UPI,25.0,3812.91,2025-05-30T00:44:47+05:30,2025-05-30,5905637d-1510-4729-90b5-c8b29f8a2f57,UPI/PAYTM,Shopping
DEBIT,UPI,15.0,3797.91,2025-02-09T18:56:04+05:30,2025-02-09,2117d0d3-a975-4c98-8ee9-593fc980872e,Gpay BILL Payment,Subscriptions
DEBIT,UPI,19.0,3778.91,2025-11-16T19:57:53+05:30,2025-11-16,fdb8846f-2141-4a94-afb9-bf0d660b403e,UPI/EURONETGPAY,Bills
DEBIT,UPI,200.0,3578.91,2025-05-09T19:33:45+05:30,2025-05-09,39d0261e-e3a6-4b5b-b904-f5a574b2fd8c,UPI/40543//U,Shopping
DEBIT,UPI,20.0,3558.91,2025-07-15T11:12:56+05:30,2025-07-15,1a13197a-7581-4fe9-8df2-6ce1c3ab68d2,UPI/BHARATPE,Bills
DEBIT,UPI,40.0,3518.91,2025-08-22T02:00:35+05:30,2025-08-22,7c4343de-fef1-4103-a67b-96359536988c,UPI/PAYTM,Travel
DEBIT,UPI,35.0,3483.91,2025-06-26T02:58:58+05:30,2025-06-26,76de83a7-ec01-4af0-8652-8b5825712cfc,UPI/40552,Travel
CREDIT,UPI,20000.0,23483.91,2025-02-04T05:39:59+05:30,2025-02-04,6b6c4e13-5aac-4518-a71b-f26c60a2a75d,UPI/44219/-2ybl/Pa,Refund
CREDIT,UPI,200.0,23683.91,2025-07-05T02:34:11+05:30,2025-07-05,a24223e8-7dd5-4bcc-8828-576bbd20077e,UPI/40552//U,Bonus
DEBIT,UPI,20000.0,3683.91,2025-01-21T18:49:09+05:30,2025-01-21,9fe6046f-e43d-40dd-ac7b-d82f76c2e355,UPI/40563,Food
CREDIT,UPI,100.0,3783.91,2025-08-29T12:47:54+05:30,2025-08-29,d3ba77c6-0c56-498a-9fc2-2bc8b61800b4,UPI/40564//U,Income
DEBIT,UPI,100.0,3683.91,2025-05-08T04:37:43+05:30,2025-05-08,e8ce2f81-4214-4218-939d-6d5930874d98,UPI/44224,Education
DEBIT,UPI,19.0,3664.91,2025-03-02T09:08:45+05:30,2025-03-02,b9b53ed3-3f7f-49fb-bd7f-b79ef18b5882,UPI/EURONETGPAY,Fuel
CREDIT,UPI,20000.0,23664.91,2025-11-23T19:34:15+05:30,2025-11-23,aa5b784e-f688-48fa-8dbd-3d6a39c30bac,UPI/4422,Salary
DEBIT,UPI,60.0,23604.91,2025-09-22T05:34:04+05:30,2025-09-22,0959ae69-6542-4d98-a6a5-addc16ed8a2e,UPI/44239,Subscriptions
DEBIT,UPI,10.0,23594.91,2025-06-07T12:49:21+05:30,2025-06-07,cb3e84dd-a910-4a75-a81c-9b8fd8108fd9,UPI/BHARATPE,Travel
CREDIT,UPI,100.0,23694.91,2025-08-30T05:34:38+05:30,2025-08-30,b2586b28-ae7f-4826-965d-282c0bc48d1b,UPI/40597//U,Bonus
CREDIT,UPI,50.0,23744.91,2025-03-11T12:31:54+05:30,2025-03-11,21384d30-e170-4c75-bd9d-c15b3f0479ed,UPI/4425,Income
DEBIT,UPI,140.0,23604.91,2025-08-26T12:55:30+05:30,2025-08-26,d2ba0a4e-dcd6-46fb-87f3-be44a3a569a5,UPI/PAYTM,Subscriptions
DEBIT,UPI,500.0,23104.91,2025-05-08T05:09:21+05:30,2025-05-08,be18d1f7-6e51-4cbb-8549-b380008a41fa,UPI/40602,Fuel
DEBIT,UPI,200.0,22904.91,2025-05-08T16:08:04+05:30,2025-05-08,8762ab07-fefd-41fd-b8d7-3d3232acf374,UPI/44268/-,Education
DEBIT,UPI,500.0,22404.91,2025-05-09T00:35:44+05:30,2025-05-09,f81bb60c-6adc-4719-a457-91d2dd8231ab,UPI/44272,Bills
DEBIT,UPI,50.0,22354.91,2025-12-09T00:18:01+05:30,2025-12-09,ff4cf795-4d04-435f-8499-c39c361e04f9,UPI/40618/-P,Healthcare
DEBIT,UPI,10.0,22344.91,2025-10-28T04:31:09+05:30,2025-10-28,0459f55e-d37d-46d5-ab22-384bbde0a291,UPI/44283,Healthcare
DEBIT,UPI,10.0,22334.91,2025-10-28T06:36:49+05:30,2025-10-28,df9253c6-51a1-44c1-9037-7f73073ef3d5,UPI/BHARATPE,Rent
DEBIT,UPI,95.0,22239.91,2025-05-21T13:55:05+05:30,2025-05-21,41680136-08c1-4b68-9061-d1b16433eb83,UPI/40630,Bills
DEBIT,UPI,40.0,22199.91,2025-01-26T22:50:32+05:30,2025-01-26,ce328726-c42d-4af8-bb36-e3f6c52c780a,UPI/GPAY,Food
DEBIT,UPI,55.0,22144.91,2025-09-10T13:28:40+05:30,2025-09-10,47710eaf-c809-45b1-8bc3-887f7d0bc2a2,UPI/40633,Groceries
DEBIT,UPI,10.0,22134.91,2025-11-26T13:14:12+05:30,2025-11-26,ddb6d9e7-a185-41d8-bdf5-2018193c0e21,UPI/44292,Rent
DEBIT,UPI,80.0,22054.91,2025-10-08T07:19:38+05:30,2025-10-08,2470f599-b47c-4ddc-b9bd-89149c28acdb,UPI/BHARATPE6,Travel
CREDIT,UPI,200.0,22254.91,2025-11-23T13:35:29+05:30,2025-11-23,0a895b35-b757-4b4a-97c3-2ec7fb404791,UPI/4429,Refund
DEBIT,UPI,18.0,22236.91,2025-03-06T19:47:23+05:30,2025-03-06,93f862fe-63f1-4f6b-ada2-1f7fbdb9717b,UPI/40635,Travel
DEBIT,UPI,130.0,22106.91,2025-03-28T02:04:11+05:30,2025-03-28,47808daf-cee5-47ae-b6be-8addd0856de9,UPI/GPAY,Subscriptions
DEBIT,UPI,20.0,22086.91,2025-11-11T14:08:34+05:30,2025-11-11,b306cfe4-e1ff-4d81-ba46-6f1b1762ec46,UPI/44308,Travel
CREDIT,UPI,100.0,22186.91,2025-08-08T12:57:59+05:30,2025-08-08,3cc02484-fa72-4012-95d6-d8f61c3fa198,UPI/40640/U,Transfer In
CREDIT,UPI,100.0,22286.91,2025-07-01T04:53:51+05:30,2025-07-01,45f0884d-d67a-4e6d-9ecb-d6fd20ae6720,UPI/40640/U,Income
DEBIT,UPI,55.0,22231.91,2025-06-19T20:30:27+05:30,2025-06-19,6b0c4066-498c-40cb-b797-b7619f6d154b,UPI/44306,Food
DEBIT,UPI,30.0,22201.91,2025-08-13T18:03:36+05:30,2025-08-13,5d78ab92-3f74-4e01-855a-52c90070705e,UPI/44301/,Food
DEBIT,UPI,60.0,22141.91,2025-04-19T12:30:18+05:30,2025-04-19,d96af22f-b6aa-4d88-9850-d4334015e1a1,UPI/44304,Bills
DEBIT,UPI,10.0,22131.91,2025-07-31T01:23:36+05:30,2025-07-31,54a5ad39-1ba0-4a81-8eea-631e0b5ba234,UPI/PAYTM,Fuel
DEBIT,UPI,10.0,22121.91,2025-12-01T11:41:51+05:30,2025-12-01,6a0df95a-67ff-4421-ac44-dedfb7142ec0,UPI/44304,Travel
DEBIT,UPI,240.9,21881.01,2025-03-12T12:01:09+05:30,2025-03-12,c401dde9-6473-4b2e-aea7-fdfb985796ba,Gpay BILL Payment,Healthcare
DEBIT,UPI,60.0,21821.01,2025-03-23T09:49:05+05:30,2025-03-23,93d3fab1-dd94-43d3-bddc-51081ccb90b3,UPI/40664,Education
DEBIT,UPI,420.0,21401.01,2025-10-08T15:29:25+05:30,2025-10-08,33a1cf04-ddbe-41d4-951f-633e855cdba3,UPI/44325,Groceries
CREDIT,UPI,100.0,21501.01,2025-09-19T04:03:49+05:30,2025-09-19,c3f1f389-51b9-483d-a8e8-aa8c6ca9ca29,UPI/44328/,Income
CREDIT,UPI,100.0,21601.01,2025-01-28T00:15:24+05:30,2025-01-28,260b0276-87f2-44b1-bbb0-6716e3a081ac,UPI/44323/a,Salary
DEBIT,UPI,140.0,21461.01,2025-03-27T04:13:31+05:30,2025-03-27,f6b6ca0d-5449-4012-8397-db10fba6fdc5,UPI/PAYTM,Food
CREDIT,UPI,100.0,21561.01,2025-08-29T03:12:50+05:30,2025-08-29,fca1fae7-6068-481d-a250-5ddf8f3fb6e8,UPI/4432,Transfer In
DEBIT,UPI,4600.0,16961.01,2025-02-08T20:15:11+05:30,2025-02-08,0362ec16-2086-46cb-a139-93d985922644,UPI/40675/,Travel
DEBIT,UPI,22.0,16939.01,2025-09-14T23:43:31+05:30,2025-09-14,95752022-958b-4366-83c6-f73b02729b1f,UPI/BHARATPE,Entertainment
DEBIT,UPI,10.0,16929.01,2025-08-06T04:22:53+05:30,2025-08-06,436348d2-b929-4920-a467-6652d7d83b11,UPI/BHARATPE,Fuel
DEBIT,UPI,85.0,16844.01,2025-01-05T13:33:58+05:30,2025-01-05,fc243606-81bf-4c65-bd3e-59b6b61803b0,UPI/44340,Subscriptions
DEBIT,UPI,180.0,16664.01,2025-07-08T11:55:40+05:30,2025-07-08,2ae8e8f3-ec5a-4e13-a0f6-2c6ea927c5ef,UPI/PAYTM,Bills
DEBIT,UPI,290.0,16374.01,2025-08-07T11:26:21+05:30,2025-08-07,3c3c3478-b858-4753-95f7-e35212ed5234,UPI/44351,Entertainment
DEBIT,UPI,500.0,15874.01,2025-08-18T16:45:54+05:30,2025-08-18,66fe3137-8eb3-4a1c-9ea0-6eef9b9192bd,UPI/40696,Groceries
DEBIT,UPI,520.0,15354.01,2025-12-02T21:06:41+05:30,2025-12-02,98754b97-26a8-4001-9dd9-50882881f4b4,UPI/PAYTM,Groceries
DEBIT,UPI,15.0,15339.01,2025-08-18T22:34:59+05:30,2025-08-18,ba8ac0f2-7161-460d-96d1-a76c01939731,Gpay BILL Payment,Rent
DEBIT,UPI,200.0,15139.01,2025-05-12T15:14:36+05:30,2025-05-12,d56ac532-fbf2-4101-8625-64df0e39c679,UPI/40714/,Education
CREDIT,OTHERS,1630.0,16769.01,2025-03-14T04:00:40+05:30,2025-03-14,8f445b17-73be-41f5-8bf2-ea2d84374f5d,NEFT,Salary
CREDIT,OTHERS,140.0,16909.01,2025-04-11T01:21:01+05:30,2025-04-11,e68fd2fa-6961-4432-8b5d-8eb6da045406,NEFT,Salary
DEBIT,UPI,59.0,16850.01,2025-02-04T20:20:44+05:30,2025-02-04,5532db55-3191-4e9f-abcd-c34908dc09d2,UPI/44399,Subscriptions
DEBIT,UPI,15.0,16835.01,2025-08-30T07:51:00+05:30,2025-08-30,5a056440-1410-4c5a-916f-d182fb72fbf4,UPI/BHARATPE,Travel
DEBIT,UPI,5000.0,11835.01,2025-01-27T15:23:35+05:30,2025-01-27,8744a935-c9c8-4bef-a7e9-86fc94cd21a8,UPI/40740,Shopping
DEBIT,UPI,500.0,11335.01,2025-08-25T23:09:26+05:30,2025-08-25,f38f3e02-7a59-4fcf-bbf7-00b3948b0d77,UPI/44401,Shopping
CREDIT,UPI,200.0,11535.01,2025-09-28T22:27:22+05:30,2025-09-28,ef1a6f46-94c8-4026-a360-91d0c6658fe4,UPI/44404/,Transfer In
DEBIT,UPI,15.0,11520.01,2025-03-12T08:04:29+05:30,2025-03-12,9332a1ae-6a36-46da-8642-b73c5e7fd1d7,Gpay BILL Payment,Fuel
DEBIT,UPI,126.0,11394.01,2025-03-02T18:50:31+05:30,2025-03-02,03f8329f-77fc-493a-98a8-e39598a1ba6d,UPI/BHARATPE,Travel
CREDIT,OTHERS,300.0,11694.01,2025-03-02T12:00:00+05:30,2025-03-02,0f043ecc-3aeb-44a3-a79f-56c9c276126f,NEFT,Refund
DEBIT,UPI,10.0,11684.01,2025-04-28T23:01:15+05:30,2025-04-28,aefcdc88-ef11-44d8-bc6b-36eea768c42d,UPI/44416,Entertainment
DEBIT,UPI,10.0,11674.01,2025-06-30T16:26:06+05:30,2025-06-30,190db62e-68de-419b-8145-9827715b4a2c,UPI/40754,Travel
DEBIT,UPI,60.0,11614.01,2025-01-17T18:35:59+05:30,2025-01-17,efe8ec9c-118e-4d64-b5b7-2245c31a541a,UPI/44412,Entertainment
DEBIT,UPI,20.0,11594.01,2025-11-04T18:33:07+05:30,2025-11-04,469a9e31-c604-43a3-804a-4a065fa40981,UPI/PAYTM,Fuel
CREDIT,OTHERS,800.0,12394.01,2025-08-19T14:50:38+05:30,2025-08-19,7d6b1ec0-0940-4f18-a559-c54b33c9d152,NEFT,Bonus
DEBIT,UPI,240.9,12153.11,2025-08-22T12:58:05+05:30,2025-08-22,f469aadc-068d-4845-8c97-e4ce775231a1,Gpay BILL Payment,Food
CREDIT,OTHERS,2150.0,14303.11,2025-06-05T07:33:07+05:30,2025-06-05,bc8eae11-ce87-4d53-a375-425b7a069146,NEFT,Income
DEBIT,UPI,300.0,14003.11,2025-06-29T00:48:14+05:30,2025-06-29,313bb93b-e4ba-46df-90b3-712075050537,UPI/40770,Education
DEBIT,UPI,19.0,13984.11,2025-03-17T05:03:01+05:30,2025-03-17,4bd90e4b-af6c-4e50-b3ff-8581ec810545,Gpay BILL Payment,Bills
CREDIT,OTHERS,250.0,14234.11,2025-10-03T09:09:25+05:30,2025-10-03,a4faed24-6ce4-4217-aa69-a7c32a52807a,NEFT,Salary
DEBIT,UPI,10.0,14224.11,2025-10-14T15:14:08+05:30,2025-10-14,98d7c60c-6e18-46c6-9de5-08d369c95123,UPI/40788,Rent
CREDIT,OTHERS,1150.0,15374.11,2025-11-04T04:03:45+05:30,2025-11-04,9c68ab5c-e8e1-460e-8d80-c0c3968e9d30,NEFT,Cashback
DEBIT,UPI,30.0,15344.11,2025-04-21T21:11:28+05:30,2025-04-21,be13eda8-1963-422d-bb1c-30151ccf176a,UPI/BHARATPE,Travel
DEBIT,UPI,15.0,15329.11,2025-01-09T20:43:47+05:30,2025-01-09,a204f520-c876-4853-9dd0-fd6f8856e234,UPI/44458,Healthcare
DEBIT,UPI,130.0,15199.11,2025-07-15T21:02:09+05:30,2025-07-15,6e72467f-3721-48ea-9b48-461dfe1f88b1,UPI/GPAY,Bills
DEBIT,UPI,3000.0,12199.11,2025-02-25T12:23:23+05:30,2025-02-25,ad0d873d-e298-4bbc-a180-5bc3405ca1c9,UPI/PAYTMUP,Shopping
CREDIT,OTHERS,920.0,13119.11,2025-06-08T22:40:52+05:30,2025-06-08,299555c9-77b1-4b40-95bc-344f4dd2a4c8,NEFT,Bonus
DEBIT,UPI,12000.0,1119.11,2025-12-09T08:17:01+05:30,2025-12-09,7d7fc9ef-04b8-4bd9-9c9c-d0004c7e80a8,UPI/44465,Travel
DEBIT,UPI,500.0,619.11,2025-01-03T04:02:34+05:30,2025-01-03,16b89c73-9259-4655-834e-7434b64b814d,UPI/40806,Travel
DEBIT,UPI,125.0,494.11,2025-05-29T05:31:03+05:30,2025-05-29,07d32ae8-a744-4320-b8bb-e394d9a60030,UPI/40804,Entertainment
CREDIT,OTHERS,270.0,764.11,2025-04-20T00:01:45+05:30,2025-04-20,fe452049-1057-4837-8d1b-069c2658aa80,NEFT,Income
DEBIT,UPI,170.0,594.11,2025-04-25T17:18:23+05:30,2025-04-25,508c73b9-db53-4a7c-80c7-fe3829cacf0c,UPI/44470,Groceries
DEBIT,UPI,5.0,589.11,2025-05-16T08:12:10+05:30,2025-05-16,764b99fb-ade2-434e-80d8-e79d1dcdb15b,UPI/BHARATPE,Bills
CREDIT,OTHERS,1370.0,1959.11,2025-05-08T14:00:44+05:30,2025-05-08,00cac92b-da3e-4ba7-83f4-10e060a1d03f,NEFT,Salary
CREDIT,UPI,3000.0,4959.11,2025-09-02T16:14:10+05:30,2025-09-02,50c37c64-7cce-4928-bfd9-724014a1b6b7,UPI/4448,Cashback
DEBIT,UPI,11.0,4948.11,2025-06-01T03:50:07+05:30,2025-06-01,e83d17d0-3ef4-4381-83ce-92a38212fdac,UPI/BHARATPE,Subscriptions
DEBIT,UPI,100.0,4848.11,2025-02-20T18:14:50+05:30,2025-02-20,da240577-8841-4712-9479-8816122ea3c3,UPI/40821,Education
DEBIT,UPI,4380.0,468.11,2025-11-24T18:34:32+05:30,2025-11-24,d0a961ad-fecd-41e7-b06a-5df0258bf566,AMZN,Food
DEBIT,UPI,130.0,338.11,2025-06-15T02:17:07+05:30,2025-06-15,3177e226-acae-4ec3-8843-3874b4361d5c,UPI/GPAY,Entertainment
CREDIT,OTHERS,4300.0,4638.11,2025-04-06T05:58:06+05:30,2025-04-06,5f86c92a-4e28-4a3d-aa31-7be396663f5b,NEFT,Cashback
DEBIT,UPI,40.0,4598.11,2025-06-22T04:09:37+05:30,2025-06-22,df48ddbf-f64d-456c-9e25-41a0b42687e9,UPI/40846/-2,Education
CREDIT,UPI,1500.0,6098.11,2025-11-07T12:43:56+05:30,2025-11-07,b59f667d-f903-4bf0-97c4-e977869adc2b,UPI/4084,Salary
DEBIT,UPI,500.0,5598.11,2025-07-26T04:43:18+05:30,2025-07-26,abab07fe-0d91-45b4-89d2-8842b9306dfb,UPI/44505,Rent
DEBIT,UPI,200.0,5398.11,2025-07-31T17:35:30+05:30,2025-07-31,26b6b56a-c7d5-4ec4-86fc-3a6ca3978eba,UPI/40840,Education
DEBIT,UPI,30.0,5368.11,2025-03-01T00:04:24+05:30,2025-03-01,4f2fc8cc-599c-4ffa-b157-e30f44ed18c6,UPI/BHARATPE,Food
CREDIT,UPI,100.0,5468.11,2025-04-30T13:16:38+05:30,2025-04-30,19ea4502-0cb0-484f-b995-03cf27b0cd6e,UPI/4451,Salary
DEBIT,UPI,19.0,5449.11,2025-07-12T19:08:40+05:30,2025-07-12,0de79a71-5a6b-4a07-987d-5e775639811e,UPI/EURONETGPAY,Healthcare
DEBIT,UPI,120.0,5329.11,2025-09-18T05:44:23+05:30,2025-09-18,fff28fb6-5163-4ca5-aa89-8cbc53034790,UPI/40861,Food
